ID,Landuse2009,D_station,D_Road,D_River,D_Open,Pop_density,DEM,Slope,Entropy,Landvalue,Area,Zone,Results,Landuse2014
244,1,220.32,30.2803,143.594,139.791,1846.01,13.9886,1.90635,0.8427,17465354.92,1841.556547,3,3,3
245,3,118.011,28.9748,168.835,153.759,4159.78,12.1099,1.89902,0.789574,16485277.74,861.5844651,3,1,3
246,1,545.804,54.9163,71.8701,72.5405,4159.78,14.0916,17.875,0.822969,8151605.445,339.9212375,3,1,1
247,1,447.948,21.4041,51.559,47.7234,4159.78,14.7337,13.0283,0.78723,1730431.555,289.4927615,3,1,1
248,3,464.728,45.5407,61.8052,55.7855,4159.78,15.3884,13.3869,0.810031,4141604.576,3610.65606,3,1,3
249,3,579.712,43.1584,96.45,95.0119,4159.78,7.36346,8.11353,0.827716,10360597.12,2990.663263,3,1,3
250,3,627.719,61.203,94.1237,93.0633,4159.78,9.73262,5.19146,0.828695,11603519.57,2654.857528,3,1,3
251,3,629.194,62.7501,81.6729,81.2721,4159.78,10.1981,7.82836,0.82742,10125657.18,2346.107669,3,1,3
252,1,568.524,100.367,115.071,115.135,4159.78,16.0215,12.366,0.864367,6467327.802,1392.883703,3,1,1
253,3,537.785,33.5519,49.1074,49.2532,4159.78,8.08856,5.41214,0.816017,5375503.506,1890.559957,3,1,3
257,1,219.041,16.0628,196.417,87.0654,1846.01,12.3551,1.73468,0.765875,14208878.07,130.588399,3,1,1
258,1,251.764,24.3964,181.629,107.931,1846.01,12.6166,2.10176,0.772929,20411153.39,204.0000862,3,1,1
259,1,533.486,63.9246,79.9423,79.2955,4159.78,17.4627,17.9075,0.822513,6426903.234,311.6059144,3,1,1
262,1,457.823,22.5701,50.1128,46.7978,4159.78,13.1266,15.5607,0.797502,1730431.555,298.2490259,3,1,1
264,1,607.875,39.8559,55.6748,53.3453,4159.78,7.04802,1.67962,0.80771,5224925.795,387.6918693,3,1,1
265,1,765.508,70.8092,1191.48,443.678,3045.52,39.2516,11.2113,0.752279,6681025.061,430.9957194,1,1,1
266,1,563.968,65.8251,828.719,83.684,3555.17,5.67435,7.04797,0.486821,5681328.679,201.7511814,1,1,1
267,1,824.275,160.976,1238.91,540.773,3045.52,21.8724,13.8371,0.678194,5761977.056,697.7739063,1,1,1
268,1,345.173,225.424,268.424,44.7796,5101.22,7.44388,6.53592,0.870419,5988386.418,785.7338662,3,1,1
269,1,353.744,191.755,558.966,67.1373,5441.24,13.985,5.78369,0.696804,5747702.219,633.4617159,2,1,1
270,1,393.553,292.595,472.324,128.394,5441.24,11.7026,11.1359,0.698268,2965389.267,830.6147527,3,1,1
271,1,378.44,289.728,468.349,134.032,5441.24,10.007,9.10718,0.705671,3752461.861,838.3234622,3,1,1
272,1,363.329,286.953,464.374,141.05,5441.24,8.76054,8.5997,0.712421,3696260.676,845.8495131,3,1,1
273,1,203.643,150.628,560.359,30.3862,5419.24,10.6419,15.0377,0.699864,6248288.26,395.5474458,2,1,1
274,1,138.84,221.664,485.15,75.252,5419.24,7.98313,10.1158,0.734191,7246782.465,410.8687965,2,1,1
275,1,136.865,231.689,475.32,85.2795,5419.24,6.55192,7.07615,0.737122,6922427.229,410.857792,2,1,1
276,1,300.542,150.054,195.855,150.02,5101.22,13.986,13.5028,0.898501,6290117.056,512.6615755,3,1,1
277,1,2276.67,42.4411,2680.28,31.2709,2954.9,46.8518,8.55458,0.4852,6805313.197,392.0411673,1,1,1
278,1,2281.44,27.9874,2692.29,69.0469,2954.9,49.4618,13.4314,0.479061,5018910.325,581.2857209,1,1,1
279,1,2295.41,27.509,2703.49,90.7545,2954.9,52.2158,9.47401,0.495091,4082537.878,319.7663591,1,1,1
280,1,2263.29,23.2684,2665.82,27.9657,2954.9,49.6039,10.8342,0.4852,7297763.286,393.9278272,1,1,1
281,1,2267.62,29.2975,2682.41,50.1146,2954.9,49.3524,10.6859,0.478841,5918923.983,1018.183576,1,1,1
282,1,1116.78,121.433,1459,176.236,2214.21,17.9681,12.4246,0.726914,8055219.871,406.4502268,1,1,1
283,1,1039.33,28.393,1472.21,563.322,2583.16,53.6808,9.58012,0.602342,5757141.83,606.8315197,1,1,1
284,1,992.468,261.39,1414.73,343.007,2214.21,42.9082,12.0792,0.638875,5877542.377,612.1787625,1,1,1
285,1,1071.03,185.456,1499.39,339.345,2214.21,51.2952,11.5162,0.643413,7119870.964,413.0356086,1,1,1
286,1,1097.98,152.798,1527.93,345.851,2214.21,48.7847,12.5266,0.586859,5762284.804,363.9567155,1,1,1
287,1,987.547,249.249,1384.49,296.55,2214.21,51.2025,6.85258,0.606009,7791686.951,997.1582036,1,1,1
288,1,973.578,264.855,1363.63,311.401,2214.21,48.6364,10.8218,0.566204,9695815.33,545.6737356,1,1,1
289,1,965.528,272.093,1365.72,319.707,2214.21,48.6074,13.6794,0.575598,8888493.63,515.146226,1,1,1
290,1,990.42,247.18,1396.83,297.43,2214.21,51.3841,8.1424,0.606773,6931770.095,497.8015576,1,1,1
291,1,996.924,240.389,1407.62,292.736,2214.21,50.7134,9.88419,0.66264,6118430.892,802.9390323,1,1,1
292,1,1083.19,170.654,1510.58,352.434,2214.21,52.3637,10.413,0.598746,7173741.871,553.7750678,1,1,1
293,1,1078.97,168.112,1516.77,332.711,2214.21,47.9218,16.3966,0.609303,6089597.244,703.2866634,1,1,1
294,1,997.959,231.536,1389.97,278.05,2214.21,47.9632,10.0448,0.66279,7588563.515,1223.597789,1,1,1
295,1,1022.51,215.314,1394.25,262.98,2214.21,41.9358,20.5378,0.669611,8269467.415,412.753352,1,1,1
296,1,907.966,322.74,1297.04,370.223,2214.21,32.6147,13.6703,0.427519,7306407.262,722.5348723,1,1,1
297,1,910.466,325.806,1284.92,375.202,2214.21,26.3301,17.3119,0.434219,8170428.848,461.936434,1,1,1
298,1,892.788,342.353,1273.53,375.622,2214.21,27.1868,14.9943,0.419774,8041898.247,545.2227668,1,1,1
299,1,875.897,325.352,1259.24,369.947,2214.21,25.7347,11.7631,0.398283,8521919.901,414.2572525,1,1,1
300,1,859.429,305.287,1247.77,368.416,2214.21,23.9016,7.62635,0.391562,8460866.028,417.8661864,1,1,1
301,1,872.132,317.292,1267.89,386.302,2214.21,26.4167,11.1376,0.407552,7752127.931,557.9876593,1,1,1
302,1,880.615,319.444,1279.39,400.15,2214.21,27.1741,13.5402,0.424079,6311206.145,558.0554025,1,1,1
303,1,889.235,322.42,1291.75,392.598,2214.21,28.0431,14.2942,0.422877,6593051.943,641.5433063,1,1,1
304,1,899.287,326.311,1304.96,384.892,2214.21,29.2402,14.8395,0.419678,7398070.663,641.5726867,1,1,1
305,1,909.508,329.324,1318.17,377.703,2214.21,31.9094,19.3006,0.431494,8799779.962,641.528614,1,1,1
306,1,951.957,296.003,1368.87,354.673,2214.21,45.2966,12.6282,0.590577,8798898.243,643.6506013,1,1,1
307,1,962.934,287.752,1381.49,350.552,2214.21,44.5607,12.5895,0.602388,8176683.151,639.3523174,1,1,1
308,1,918.832,313.19,1312.16,359.868,2214.21,36.5639,13.1416,0.42999,6165440.196,721.5107591,1,1,1
309,1,1201.87,34.8362,1527.61,110.45,2214.21,11.6035,2.6809,0.842733,6071068.557,495.5312779,1,1,1
310,1,1195.26,45.1019,1516.14,122.764,2214.21,12.5919,6.171,0.836312,6204871.062,454.7736078,1,1,1
311,1,1180.98,59.9728,1501.35,136.339,2214.21,14.5499,9.45399,0.782327,6579518.145,441.4984131,1,1,1
312,1,1175,71.3379,1489.55,148.361,2214.21,16.5884,8.74036,0.737361,6829981.795,355.4081295,1,1,1
313,1,1166.13,85.1305,1475.22,162.959,2214.21,19.0563,9.66872,0.707668,6918874.345,373.2785625,1,1,1
314,1,1148.64,93.9945,1471.74,161.28,2214.21,17.0909,9.86923,0.736773,6857341.366,410.431493,1,1,1
315,1,1080.63,155.54,1433.16,207.142,2214.21,25.1638,8.95839,0.685332,6935895.08,405.532174,1,1,1
316,1,1097.4,139.513,1442.8,193.626,2214.21,22.5695,12.3166,0.71255,7897416.229,405.8181935,1,1,1
317,1,1111.49,120.53,1467.21,171.715,2214.21,18.2802,11.8256,0.725788,6923065.269,384.0927366,1,1,1
318,1,1122.8,107.906,1487.85,155.874,2214.21,18.9626,10.4659,0.818723,4952582.414,682.6739995,1,1,1
319,1,1174.96,56.7769,1518.99,113.677,2214.21,14.414,6.8781,0.845341,4749047.747,496.399479,1,1,1
320,1,1168.13,64.1386,1508.15,124.308,2214.21,13.1824,6.00572,0.842733,6071068.557,495.7656161,1,1,1
321,1,1055.68,180.854,1413.6,231.238,2214.21,32.1938,13.9322,0.679433,6923736.077,457.189263,1,1,1
322,1,1105.83,133.7,1441.23,192.448,2214.21,21.4237,11.2583,0.704122,8312295.388,396.6329797,1,1,1
323,1,1049.73,33.8709,1484.85,568.419,2583.16,51.7632,13.1732,0.617227,5208233.449,786.7683267,1,1,1
324,1,1061.38,32.623,1493.99,579.459,2583.16,51.0347,14.2683,0.64705,5082750.983,746.8715807,1,1,1
325,1,1084.74,31.428,1514.83,602.086,2583.16,50.2266,15.7448,0.667586,4707415.8,866.4996837,1,1,1
326,1,1166.13,27.1267,1587.43,633.911,2583.16,47.6484,16.2453,0.692007,5571263.545,534.516649,1,1,1
327,1,1131.76,35.2756,1557.51,614.975,2583.16,51.2549,9.15869,0.66631,5234186.652,604.5092433,1,1,1
328,1,1118.94,35.332,1546.08,611.717,2583.16,50.8946,11.0469,0.64827,5280521.036,634.0327585,1,1,1
329,1,1099.38,33.9076,1530.67,608.768,2583.16,50.3663,13.5433,0.659809,4936416.522,935.0174308,1,1,1
330,1,1144.63,27.7731,1569.15,627.285,2583.16,51.8361,7.83163,0.683325,5604073.129,662.3895278,1,1,1
331,1,706.15,46.0081,573.348,45.2368,2240.22,11.9938,7.14815,0.707968,3786927.369,210.3249954,1,1,1
332,1,369.662,44.3868,774.723,53.5783,4735.73,40.6656,5.74574,0.80304,7261295.247,245.935899,1,1,1
333,1,1072.96,63.9148,271.543,110.733,3118.81,11.3368,0.736599,0.642843,4650444.343,356.165513,2,1,1
334,1,859.144,34.4851,838.206,182.739,3791.38,14.3459,3.53561,0.650431,6257960.115,408.9707408,2,1,1
335,1,969.855,40.744,832.141,68.9023,5209.36,22.4461,5.25843,0.645922,6039752.06,196.548531,2,1,1
336,1,839.069,31.6661,801.777,236.158,3172.82,7.45848,6.16522,0.723605,5363563.059,248.2104229,1,1,1
337,1,992.589,19.7415,1118.95,175.753,2976.32,10.9712,6.33925,0.643514,6172649.443,452.7826059,2,1,1
338,1,815.867,212.703,1318.06,72.0859,2429.67,8.68604,4.75708,0.710368,5314344.783,412.660523,2,1,1
339,1,357.951,75.8098,398.987,91.2662,1194.3,42.096,3.89875,0.761092,7333899.186,302.6071887,1,1,1
340,1,619.81,118.505,67.7352,71.1999,486.192,19.4825,16.2749,0.816959,6398781.382,297.1825595,2,1,1
341,1,174.403,57.5502,552.083,77.5212,1194.3,30.3908,6.0979,0.802324,4650364.408,584.0288546,1,1,1
342,1,158.194,83.4262,581.532,103.222,1194.3,27.661,5.68992,0.823803,4341085.882,583.984741,1,1,1
343,1,151.638,96.3632,595.113,116.072,1194.3,26.6865,5.34746,0.831476,4341303.144,583.986268,1,1,1
344,1,146.31,109.301,607.811,128.922,1194.3,25.2789,6.65653,0.837604,4341294.092,584.0279612,1,1,1
345,1,139.862,135.176,633.493,154.622,1194.3,24.2916,4.28184,0.849363,3763596.021,584.0221837,1,1,1
346,1,100.696,113.999,615.797,135.586,1194.3,24.0079,4.64453,0.846389,3745108.955,670.4554384,1,1,1
347,1,104.468,101.583,601.53,121.786,1194.3,25.3452,5.32203,0.842332,4235457.357,584.0229634,1,1,1
348,1,109.834,89.6448,588.325,108.936,1194.3,26.6075,6.01611,0.837604,4341294.092,584.0248371,1,1,1
349,1,116.863,76.7666,575.203,96.0851,1194.3,28.1196,5.17002,0.831476,4341303.144,584.1444875,1,1,1
350,1,125.274,63.8366,562.168,83.2345,1194.3,29.2791,4.32173,0.823803,4341085.882,584.0483517,1,1,1
351,1,134.807,50.8984,549.226,70.3835,1194.3,30.3422,4.07373,0.814757,4341127.442,584.1672486,1,1,1
352,1,145.248,37.9608,536.387,57.5333,1194.3,31.372,3.84726,0.803483,4828923.711,584.0646892,1,1,1
353,1,183.784,28.2466,524.006,48.245,1194.3,32.9493,3.3095,0.797251,4774227.811,513.064121,1,1,1
354,1,165.084,164.652,662.971,184.075,1194.3,24.7447,6.27582,0.854884,3754756.499,496.2600373,1,1,1
355,1,152.008,156.842,655.274,176.157,1194.3,23.5417,5.21641,0.854643,3558637.929,454.4531581,1,1,1
356,1,138.932,147.137,646.766,167.274,1194.3,22.8991,2.67463,0.849819,3351614.397,386.5471903,1,1,1
357,1,100.3,129.754,633.066,151.323,1194.3,22.5918,3.53338,0.847328,3056127.141,658.23749,1,1,1
358,1,194.172,33.3741,521.703,53.6083,1194.3,32.815,5.68658,0.799645,4680293.744,1256.328044,1,1,1
359,3,110.63,91.8145,123.133,65.9742,7713.27,33.7544,4.74893,0.88066,10377403.82,9702.945531,3,1,3
360,3,131.191,46.3422,202.929,85.1411,7713.27,26.4412,7.25923,0.818302,10002397.21,3783.0264,3,1,3
361,1,308.123,141.77,1023.39,43.5641,3141.73,8.43176,1.34625,0.673139,9501812.995,254.617954,3,1,1
362,1,599.768,106.617,989.854,161.211,2491.25,7.21004,10.4636,0.638701,12499785.73,51.55327888,2,1,1
363,4,191.638,22.1745,540.737,13.0713,3226.41,9.17471,2.78593,0.603757,10693611.47,416.064819,3,1,4
364,1,506.613,107.474,756.364,140.159,3555.17,6.45342,7.44182,0.539639,5481123.724,202.4713262,1,1,1
365,1,523.766,84.1593,815.272,119.948,3555.17,7.35692,7.17346,0.480347,5925271.212,201.623831,1,1,1
366,1,656.866,163.814,943.197,301.715,3814.15,30.4564,8.32788,0.422921,6345430.017,234.4255401,1,1,1
368,1,374.416,45.5536,91.3808,76.3947,9593.39,11.3215,14.5676,0.881852,7305216.96,103.3967656,3,1,1
369,1,2289.77,26.6433,2697.83,81.0461,2954.9,51.3221,13.4005,0.483316,4845297.695,367.0134299,1,1,1
370,1,1063.12,193.559,1490.77,339.549,2214.21,51.8487,8.48579,0.648008,7369853.333,413.035342,1,1,1
371,1,1105.58,142.446,1536.93,346.276,2214.21,47.8012,14.593,0.54602,7300197.406,443.5973199,1,1,1
372,1,960.711,280.108,1360.65,328.176,2214.21,46.7795,14.5482,0.568933,7880935.067,461.4121017,1,1,1
373,1,974.047,278.703,1394.19,347.059,2214.21,43.3328,13.9415,0.627005,7483161.537,641.316127,1,1,1
374,1,1208.52,25.6986,1538.55,98.1847,2214.21,11.6417,3.97595,0.846977,5700857.097,505.6259678,1,1,1
375,1,1157.37,86.9789,1476.66,157.436,2214.21,17.2471,10.0675,0.747513,6730916.553,410.450024,1,1,1
376,1,1139.93,101.01,1466.86,165.66,2214.21,16.7249,8.5187,0.745129,6749309.368,410.4062926,1,1,1
377,1,1072.28,163.565,1428.42,214.278,2214.21,26.3684,14.7383,0.669242,6725632.841,405.3273408,1,1,1
378,1,1089,147.527,1437.95,200.25,2214.21,23.9189,11.5322,0.69048,6934112.725,405.6624524,1,1,1
379,1,1116.96,114.996,1475.89,164.826,2214.21,17.3303,8.18595,0.80422,5657057.992,406.0445097,1,1,1
380,1,1161.32,71.7938,1497.26,135.288,2214.21,13.2951,5.23627,0.787397,6571249.583,500.9791409,1,1,1
381,1,340.901,55.6473,820.081,70.3648,4735.73,46.1232,11.7995,0.77692,17198713.24,236.7536334,1,1,1
382,1,326.897,35.7033,910.446,154.505,4735.73,48.2676,12.4949,0.75999,9742030.537,33.23716179,2,1,1
383,1,348.877,97.0964,896.865,177.397,4735.73,49.8453,2.55769,0.717564,11953436.84,36.10817834,1,1,1
384,1,1079.54,63.8732,261.522,100.655,3118.81,11.3697,0.754437,0.640638,4652326.73,356.0921403,2,1,1
385,1,251.3,30.2896,399.125,42.7816,1194.3,36.0282,13.8664,0.794645,2673376.006,17.83620127,2,1,1
386,1,165.828,70.4878,566.803,90.3712,1194.3,29.1769,6.85847,0.814757,4341127.442,584.0653961,1,1,1
387,1,142.345,122.238,620.606,141.771,1194.3,24.2908,5.06541,0.842332,4235457.357,584.0179318,1,1,1
389,1,378.623,3.77104,1122.16,99.2901,6627.57,20.6091,6.50424,0.845808,5555488.479,19.92458346,2,1,1
390,1,299.52,89.0845,928.737,63.6942,3141.73,14.6599,3.05362,0.769995,8626365.757,32.56055318,3,1,1
391,1,447.803,18.5836,969.091,35.2176,6627.57,16.3572,4.5639,0.859256,9781788.658,337.5612866,2,1,1
392,1,397.572,96.6254,1098.82,118.985,6627.57,23.565,7.0973,0.864411,6035128.957,4178.473086,2,1,1
393,1,566.168,38.7011,1822.13,427.387,2864.04,5.34202,1.81497,0.654978,3353854.624,606.9658357,1,1,1
394,1,556.591,38.6983,1822.99,417.429,2864.04,5.08834,3.05993,0.675236,2727679.721,607.2527719,1,1,1
395,1,510.258,23.6689,1812.6,374.54,2864.04,4.49986,2.74374,0.658563,3339917.691,607.5749004,1,1,1
396,1,519.073,53.7892,1842.54,370.972,2864.04,4.10449,2.33217,0.658563,2024476.133,609.6433782,1,1,1
397,1,537.486,38.6944,1824.38,402.496,2864.04,4.7824,2.60791,0.682171,2376922.503,1214.785921,1,1,1
398,1,698.248,20.2212,551.818,313.126,3600.98,45.7165,8.33784,0.448825,9430392.468,307.3734264,1,1,1
399,1,624.536,85.8374,272.22,166.484,4225.03,32.0738,11.0431,0.689548,4914343.465,202.3657389,1,1,1
400,1,1003.29,37.883,307.039,118.732,3587.94,38.2832,18.0606,0.546318,4205174.99,1411.06264,3,2,2
401,1,1013.44,99.7175,461.956,253.61,6754.1,28.5995,5.80666,0.452787,5824070.463,571.6626194,1,1,1
402,1,946.257,228.619,603.621,238.833,6396.96,19.6445,3.99706,0.51745,6553094.745,69.30996977,2,1,1
403,1,812.439,126.48,478.028,476.198,3730.51,33.4761,8.61275,0.48335,6250229.415,463.1547602,1,1,1
404,1,1093.89,244.242,158.891,7.6872,3773.6,35.6038,19.5412,0.685208,6429845.883,828.7271607,2,1,1
405,1,1065.37,175.297,206.928,20.4326,3773.6,39.7595,18.9001,0.604601,4516907.303,735.4647826,2,1,1
406,1,1080.34,189.072,192.774,20.3961,3773.6,36.4288,20.9459,0.623386,1632784.473,486.4077266,2,1,1
407,1,941.194,75.6084,334.971,45.6018,3773.6,46.1791,14.3746,0.507105,8052434.51,430.6063676,2,1,1
408,1,915.313,83.5037,344.284,38.0323,3773.6,43.2975,10.7239,0.500812,10113536.87,283.5758416,2,1,1
409,1,912.811,116.265,331.537,69.7717,3773.6,46.3096,13.0221,0.510646,10498535.44,297.8046857,2,1,1
410,1,942.467,143.634,295.686,45.5558,3773.6,43.3483,5.49006,0.57716,7757621.975,417.3655881,2,1,1
411,1,950.303,141.307,291.036,26.1663,3773.6,42.3651,4.64681,0.574139,7581958.348,431.1516789,2,1,1
412,1,739.313,45.7822,498.314,58.134,5596.89,51.8149,14.76,0.450107,5002889.556,1449.644057,3,1,1
413,1,421.458,83.7222,406.009,105.649,4609.7,15.173,2.96781,0.793393,7736515.538,243.2437615,3,1,1
414,1,762.751,77.4702,71.4288,28.204,8343.24,7.21806,6.52758,0.70791,23318527.68,555.7948726,3,1,1
415,1,499.215,37.357,77.6973,26.3812,3228.73,22.7782,4.93889,0.812136,11612358.08,1482.433502,3,1,1
416,1,164.63,29.9115,434.797,56.1323,4112,11.9897,3.957,0.843299,7031174.527,437.4845901,3,1,1
417,1,592.068,100.111,356.194,5.00985,3898.67,9.94438,0.705941,0.68149,4227995.779,407.0521459,1,1,1
418,1,613.785,76.4896,679.429,139.042,4609.7,7.21447,1.33842,0.799183,5238279.751,16.97188056,1,1,1
419,3,780.837,51.8403,108.265,71.8164,8343.24,5.07509,2.99121,0.699692,19574014.16,892.925477,3,1,3
420,1,392.003,185.417,2044.96,142.023,4088.59,21.9143,9.30521,0.496828,6470294.297,201.7909373,1,1,1
421,1,546.456,111.465,2512.84,135.057,3060.45,13.2198,4.47943,0.659663,8077725.848,298.8326891,2,1,1
422,1,136.125,29.1156,2106.97,74.3694,4088.59,33.4961,7.34901,0.588487,7532391.3,1396.060591,1,1,1
423,1,624.131,270.372,2700.97,20.117,1514.44,18.2876,14.0535,0.859997,4765933.159,404.7111579,1,1,1
424,1,480.918,128.288,2419.68,136.466,6042.72,15.8533,7.49032,0.624283,7082320.758,197.6386904,1,1,1
425,1,488.531,168.252,2542.96,173.055,7801.88,25.6858,3.6237,0.682754,6302808.773,914.8935548,2,1,1
426,1,477.932,149.948,2522.9,192.583,7801.88,25.3325,3.76203,0.656109,6453572.291,399.7771027,2,1,1
427,1,86.2423,168.095,1738.48,92.9812,3125.72,56.4734,15.4856,0.815251,8506954.651,2201.914643,2,1,1
428,1,54.3424,198.804,1750.34,104.279,3125.72,59.7952,8.67085,0.802458,8626570.261,1861.212565,2,1,1
429,1,209.076,214.707,1817.99,211.82,3125.72,55.8684,11.8348,0.794933,830999.2066,3997.16714,3,3,4
430,1,309.301,21.1329,1389.63,27.3001,3125.72,30.1817,11.1794,0.831963,4234927.603,489.9912922,1,1,1
431,1,431.58,48.75,1670.63,41.3865,4992.35,46.3069,8.26849,0.698281,6148870.917,239.6168977,1,1,1
432,1,477.959,159.312,2544.34,169.24,7801.88,24.1958,6.86341,0.668524,6111599.579,413.433627,2,1,1
433,1,409.377,92.2467,1732.93,121.225,4992.35,61.5933,7.90283,0.669954,11350253.13,161.7817768,1,1,1
434,1,404.611,93.4802,1740.74,128.122,4992.35,62.4412,6.08657,0.66769,11455026.47,161.7614059,1,1,1
435,1,390.961,97.1798,1764.16,149.02,4992.35,64.1048,4.33058,0.658076,12826623.96,161.7095416,1,1,1
436,1,382.437,99.6459,1779.79,157.973,4992.35,64.4032,5.53753,0.649029,11748609.98,161.6852977,1,1,1
437,1,378.36,100.88,1787.61,153.246,4992.35,64.3743,5.98406,0.643715,11647541.82,161.6561671,1,1,1
438,1,369.769,78.5668,1776.88,148.271,4992.35,62.054,8.94647,0.653836,12287928.25,161.5283217,1,1,1
439,1,398.517,71.1458,1730.17,104.065,4992.35,59.0728,11.6889,0.670972,11736013.37,161.7675858,1,1,1
440,1,373.642,109.132,1808.04,137.428,4992.35,62.6699,9.02991,0.619461,12827455.35,203.1411107,1,1,1
441,1,344.367,79.8912,1817.81,163.451,4992.35,58.8452,12.6966,0.637598,12525383.71,256.5296072,1,1,1
442,1,383.652,74.8563,1753.52,125.794,4992.35,62.3413,7.30004,0.665039,12075039.1,161.6531648,1,1,1
443,1,356.978,82.2768,1800.27,166.131,4992.35,60.7343,12.4076,0.635452,12135747.76,161.4066825,1,1,1
444,1,349.882,47.6318,1777,133.209,4992.35,58.1849,5.72419,0.695985,9376597.938,161.6658816,1,1,1
445,1,340.353,50.1167,1792.51,149.145,4992.35,58.0042,5.9791,0.686076,10033373.93,161.485779,1,1,1
446,1,327.02,53.8335,1815.8,173.104,4992.35,55.936,8.27028,0.668023,7200194.01,161.4089298,1,1,1
447,1,315.931,33.1217,1813.24,163.869,4992.35,53.6773,7.74612,0.675317,7939617.448,155.5298683,1,1,1
448,1,319.332,31.1112,1805.72,155.83,4992.35,54.134,9.29889,0.680774,9001099.605,168.0621275,1,1,1
449,1,326.647,27.0885,1790.69,139.759,4992.35,54.3931,8.89453,0.691189,9897676.516,193.117684,1,1,1
450,1,358.904,20.3602,1744.23,91.5554,4992.35,52.881,15.7178,0.708888,8176346.089,181.4946401,1,1,1
451,1,319.227,59.0925,1829.48,183.127,4992.35,55.3545,3.8653,0.660402,8101332.023,341.5409326,1,1,1
452,1,543.307,30.6099,2146.57,229.239,4088.59,35.2763,10.3726,0.466457,7174352.076,437.3251567,1,1,1
453,1,395.412,198.367,2156.53,245.958,4088.59,23.3515,7.39654,0.417292,6393281.616,402.5840032,1,1,1
454,1,404.996,185.794,2155.83,241.357,4088.59,24.7742,6.4308,0.413413,6421533.613,603.690074,1,1,1
455,1,419.413,170.706,2155.08,236.599,4088.59,26.0308,5.51762,0.403631,6453636.741,603.4322972,1,1,1
456,1,433.876,158.133,2154.52,233.306,4088.59,26.8782,5.52891,0.392955,6389185.703,402.1674638,1,1,1
457,1,453.222,138.017,2153.62,229.377,4088.59,27.0372,5.40499,0.399621,6566947.582,401.9987685,1,1,1
458,1,462.922,130.472,2153.32,228.344,4088.59,26.8524,6.52855,0.400438,6632651.708,200.9421147,1,1,1
459,1,558.747,28.2239,2186.55,268.635,4088.59,33.6428,8.80793,0.42455,7371123.558,392.7025862,1,1,1
460,1,561.894,28.1914,2196.56,278.397,4088.59,33.1973,8.84309,0.42629,8007187.902,393.3661443,1,1,1
461,1,532.151,67.5486,2191.86,267.632,4088.59,27.0123,9.12575,0.531502,7383822.357,403.6574307,1,1,1
462,1,522.581,77.6066,2191.98,267.027,4088.59,25.361,9.54962,0.555206,7217821.299,403.6234255,1,1,1
463,1,513.026,87.6644,2192.15,266.799,4088.59,23.7245,8.55913,0.540215,6810541.191,403.6856176,1,1,1
464,1,503.49,97.7233,2192.36,266.748,4088.59,22.1935,7.64306,0.523198,6909678.13,403.7431642,1,1,1
465,1,493.977,107.782,2192.61,266.775,4088.59,21.4501,5.05752,0.498295,6690848.096,403.6965571,1,1,1
